age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
56,management,single,tertiary,no,201.0,no,no,cellular,29,aug,40,2,-1,0,unknown,no
60,admin.,married,secondary,no,819.0,no,no,cellular,28,jul,82,6,-1,0,unknown,no
46,blue-collar,divorced,secondary,no,957.0,yes,no,unknown,16,jun,1395,2,-1,0,unknown,yes
64,admin.,married,secondary,no,4402.5,yes,yes,cellular,17,nov,137,2,-1,0,unknown,no
44,blue-collar,single,primary,no,0.0,yes,no,unknown,8,may,323,1,-1,0,unknown,no
53,entrepreneur,married,tertiary,no,315.0,no,no,cellular,29,jul,646,2,-1,0,unknown,no
62,retired,married,tertiary,no,1213.5,no,no,cellular,4,aug,121,1,-1,0,unknown,no
42,retired,married,tertiary,no,2953.5,no,no,cellular,18,aug,271,8,-1,0,unknown,no
47,self-employed,married,secondary,no,622.5,yes,no,cellular,21,nov,249,4,-1,0,unknown,no
37,admin.,married,secondary,no,199.5,yes,yes,unknown,9,may,338,4,-1,0,unknown,no
57,services,married,secondary,no,0.0,yes,no,cellular,9,jul,289,1,-1,0,unknown,no
46,services,married,primary,no,619.5,yes,no,telephone,18,nov,84,1,-1,0,unknown,no
66,admin.,divorced,secondary,no,-643.5,no,yes,cellular,23,jul,229,4,-1,0,unknown,no
36,student,single,tertiary,no,3.0,no,no,cellular,10,aug,121,1,102,2,failure,no
46,retired,single,tertiary,no,1470.0,no,no,cellular,1,feb,343,2,95,2,failure,no
43,retired,married,primary,no,7.5,yes,no,cellular,17,apr,1007,2,-1,0,unknown,yes
41,management,married,tertiary,no,535.5,yes,no,cellular,13,apr,201,2,228,5,failure,no
69,management,married,tertiary,no,3358.5,no,no,cellular,20,aug,377,6,90,1,success,yes
83,retired,married,unknown,no,1108.5,no,no,cellular,11,sep,210,1,-1,0,unknown,yes
44,services,single,secondary,no,0.0,yes,no,cellular,17,apr,112,1,332,3,failure,no
45,blue-collar,married,secondary,no,540.0,yes,no,telephone,20,apr,24,1,152,3,failure,no
43,technician,single,secondary,no,729.0,yes,no,unknown,23,may,363,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,1170.0,yes,no,cellular,15,may,432,3,-1,0,unknown,no
40,admin.,married,tertiary,no,39.0,yes,no,cellular,16,apr,62,1,323,1,failure,no
41,technician,single,secondary,no,0.0,yes,no,cellular,11,may,163,1,370,1,failure,no
60,technician,married,secondary,no,1167.0,no,no,cellular,23,jul,16,1,-1,0,unknown,no
69,management,married,secondary,no,180.0,no,yes,cellular,17,jul,102,2,-1,0,unknown,no
45,technician,married,tertiary,no,2481.0,no,no,cellular,7,aug,169,2,-1,0,unknown,no
46,technician,single,secondary,no,11254.5,yes,no,telephone,5,may,193,1,335,1,failure,no
62,technician,married,tertiary,no,784.5,yes,yes,cellular,8,jul,113,1,-1,0,unknown,no
39,retired,single,tertiary,no,277.5,yes,no,unknown,7,may,141,3,-1,0,unknown,no
65,retired,divorced,tertiary,no,721.5,yes,no,telephone,8,may,147,2,298,3,failure,no
62,blue-collar,married,secondary,no,949.5,yes,no,cellular,14,may,292,1,-1,0,unknown,no
38,technician,single,tertiary,no,558.0,yes,yes,cellular,15,may,201,3,294,2,success,no
37,retired,single,secondary,no,174.0,no,no,cellular,30,jan,46,1,-1,0,unknown,no
49,self-employed,married,tertiary,no,-4587.0,yes,yes,cellular,17,apr,882,3,-1,0,unknown,yes
55,blue-collar,married,primary,no,3522.0,yes,no,cellular,17,apr,492,1,148,1,other,no
63,technician,married,secondary,no,12625.5,yes,no,unknown,14,may,435,1,-1,0,unknown,no
61,services,married,secondary,no,15225.0,yes,no,cellular,26,aug,157,5,-1,0,unknown,no
41,blue-collar,single,secondary,no,1060.5,yes,no,cellular,18,may,52,2,-1,0,unknown,no
55,retired,married,secondary,no,-99.0,yes,no,unknown,6,may,263,2,-1,0,unknown,no
54,retired,divorced,secondary,no,1473.0,yes,no,unknown,20,may,650,3,-1,0,unknown,yes
48,technician,married,secondary,no,1.5,yes,no,cellular,21,nov,57,5,199,1,success,no
59,admin.,divorced,secondary,no,-304.5,yes,no,unknown,27,may,364,2,-1,0,unknown,no
51,blue-collar,married,primary,no,726.0,yes,no,cellular,7,jul,321,3,-1,0,unknown,no
40,blue-collar,single,primary,no,106.5,yes,no,unknown,19,may,122,6,-1,0,unknown,no
39,technician,single,secondary,no,105.0,yes,yes,cellular,14,may,400,2,-1,0,unknown,no
61,retired,married,secondary,no,1080.0,no,no,cellular,7,jul,160,5,-1,0,unknown,no
59,technician,divorced,tertiary,no,894.0,yes,no,telephone,15,sep,722,1,-1,0,unknown,yes
49,blue-collar,single,secondary,no,2950.5,no,no,unknown,18,jun,156,9,-1,0,unknown,no
47,retired,married,tertiary,no,4854.0,no,no,cellular,20,may,291,2,202,5,other,yes
59,technician,married,secondary,no,0.0,yes,no,cellular,19,nov,102,2,-1,0,unknown,no
45,admin.,married,secondary,no,0.0,yes,no,telephone,17,nov,84,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,1384.5,yes,no,unknown,14,may,249,2,-1,0,unknown,no
61,blue-collar,married,secondary,no,595.5,yes,no,cellular,20,aug,293,2,-1,0,unknown,no
57,technician,married,secondary,no,5278.5,no,yes,telephone,22,may,152,1,-1,0,unknown,no
39,management,single,tertiary,no,1311.0,yes,no,cellular,16,mar,231,1,181,2,success,yes
67,housemaid,married,secondary,no,1954.5,no,no,cellular,25,aug,83,4,-1,0,unknown,no
43,retired,married,secondary,no,793.5,yes,no,unknown,28,may,198,3,-1,0,unknown,no
71,admin.,married,unknown,no,6943.5,yes,no,cellular,27,jan,181,1,92,1,success,yes
61,retired,married,secondary,no,0.0,yes,no,cellular,11,oct,146,4,-1,0,unknown,no
46,management,married,tertiary,no,0.0,yes,no,cellular,22,jul,99,1,-1,0,unknown,no
52,management,married,tertiary,no,41544.0,no,no,cellular,11,aug,370,1,91,7,success,yes
38,blue-collar,single,secondary,no,-312.0,yes,no,cellular,15,may,136,3,359,2,failure,no
65,blue-collar,married,primary,no,2205.0,no,no,telephone,28,jan,85,2,-1,0,unknown,no
44,admin.,single,secondary,no,399.0,yes,no,cellular,6,apr,437,2,-1,0,unknown,no
42,retired,single,secondary,no,600.0,no,no,cellular,4,may,268,3,-1,0,unknown,yes
64,management,married,tertiary,no,1215.0,no,no,cellular,5,aug,156,1,-1,0,unknown,no
64,retired,married,secondary,yes,0.0,yes,no,unknown,6,may,138,3,-1,0,unknown,no
58,technician,married,secondary,no,2908.5,yes,yes,cellular,6,aug,163,2,-1,0,unknown,no
51,retired,single,secondary,no,-480.0,yes,no,unknown,9,may,128,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,-195.0,yes,no,cellular,22,jul,124,2,-1,0,unknown,no
46,technician,single,secondary,no,0.0,no,no,cellular,21,aug,42,1,-1,0,unknown,no
37,blue-collar,single,primary,no,1.5,no,no,cellular,3,feb,10,6,-1,0,unknown,no
45,management,single,tertiary,no,6.0,yes,no,unknown,30,may,449,1,-1,0,unknown,no
69,retired,married,tertiary,no,2137.5,no,no,cellular,10,aug,489,2,102,1,success,no
40,admin.,married,secondary,no,322.5,no,yes,cellular,4,jul,95,2,-1,0,unknown,no
53,services,divorced,secondary,no,8356.5,no,no,unknown,9,jun,149,1,-1,0,unknown,no
37,blue-collar,single,secondary,no,-868.5,yes,no,cellular,18,may,220,1,367,3,failure,no
58,admin.,married,secondary,no,552.0,no,no,cellular,8,oct,363,2,140,7,success,yes
62,retired,married,secondary,no,-1338.0,yes,no,cellular,13,aug,295,2,-1,0,unknown,no
43,admin.,divorced,secondary,no,991.5,yes,no,cellular,18,nov,411,1,173,2,other,no
41,retired,married,secondary,no,82.5,no,no,cellular,7,aug,124,3,-1,0,unknown,no
46,management,single,tertiary,no,-232.5,yes,no,cellular,29,jan,94,1,-1,0,unknown,no
65,admin.,married,secondary,no,2449.5,no,no,cellular,11,jan,210,1,192,2,success,yes
59,technician,single,secondary,no,171.0,no,no,cellular,29,aug,12,6,-1,0,unknown,no
38,self-employed,single,secondary,no,-592.5,yes,no,unknown,30,jun,141,4,-1,0,unknown,no
57,technician,married,primary,no,352.5,no,no,cellular,2,mar,136,2,203,1,other,yes
44,management,married,tertiary,no,865.5,yes,no,cellular,20,apr,243,2,153,1,failure,no
39,admin.,married,secondary,no,580.5,yes,yes,unknown,14,may,49,1,-1,0,unknown,no
42,retired,single,secondary,no,238.5,yes,yes,cellular,14,may,46,1,-1,0,unknown,no
64,retired,married,tertiary,no,4270.5,yes,no,unknown,20,may,16,10,-1,0,unknown,no
40,retired,married,secondary,no,331.5,no,no,cellular,8,aug,61,4,-1,0,unknown,no
40,technician,married,secondary,no,-589.5,yes,yes,cellular,16,jul,435,1,-1,0,unknown,yes
43,blue-collar,married,secondary,no,-121.5,yes,no,cellular,29,jan,339,2,-1,0,unknown,no
51,services,married,unknown,no,6.0,no,no,unknown,6,may,284,2,-1,0,unknown,no
48,unemployed,married,secondary,no,1389.0,no,no,unknown,17,jun,705,5,-1,0,unknown,no
46,retired,married,unknown,no,5674.5,no,no,unknown,9,jun,113,1,-1,0,unknown,no
48,management,married,tertiary,no,1036.5,yes,yes,cellular,4,aug,79,1,-1,0,unknown,no
53,admin.,single,unknown,no,130.5,yes,no,unknown,7,may,328,2,-1,0,unknown,no
44,retired,married,secondary,no,-150.0,yes,no,unknown,13,may,109,9,-1,0,unknown,no
40,management,single,tertiary,no,1662.0,yes,yes,unknown,9,may,261,1,-1,0,unknown,no
47,student,married,unknown,no,0.0,no,no,unknown,18,jun,115,1,-1,0,unknown,no
49,housemaid,married,primary,no,-66.0,yes,no,unknown,27,may,228,1,-1,0,unknown,no
40,technician,single,tertiary,no,3487.5,no,no,cellular,10,aug,263,1,127,7,failure,yes
67,retired,divorced,secondary,no,474.0,no,no,cellular,28,jan,935,2,-1,0,unknown,no
59,retired,married,secondary,no,1423.5,no,no,cellular,4,aug,91,1,-1,0,unknown,no
69,retired,married,secondary,no,2584.5,no,no,unknown,19,jun,70,1,-1,0,unknown,no
43,management,single,tertiary,no,13702.5,yes,no,cellular,25,aug,80,4,-1,0,unknown,no
32,housemaid,single,secondary,no,2694.0,no,no,cellular,28,jun,369,3,-1,0,unknown,yes
65,entrepreneur,divorced,tertiary,no,691.5,yes,yes,unknown,16,jun,267,3,-1,0,unknown,no
66,services,married,secondary,no,709.5,yes,no,unknown,6,may,416,1,-1,0,unknown,no
39,blue-collar,single,tertiary,no,376.5,no,no,cellular,29,jan,212,1,-1,0,unknown,no
58,management,married,tertiary,yes,0.0,no,yes,unknown,18,jun,103,1,-1,0,unknown,no
31,student,single,unknown,no,315.0,yes,no,unknown,19,may,53,1,-1,0,unknown,no
46,blue-collar,married,unknown,no,-600.0,yes,yes,cellular,6,may,362,2,307,1,failure,no
67,blue-collar,married,primary,no,3168.0,no,no,cellular,12,aug,1134,2,-1,0,unknown,yes
64,retired,married,secondary,no,1177.5,yes,no,unknown,9,may,86,2,-1,0,unknown,no
55,blue-collar,single,secondary,no,0.0,yes,no,cellular,16,oct,283,1,165,3,failure,no
37,retired,married,tertiary,no,88.5,no,no,cellular,28,jul,306,6,-1,0,unknown,no
40,services,single,secondary,no,849.0,no,no,cellular,5,feb,110,1,-1,0,unknown,no
51,admin.,married,secondary,no,2070.0,yes,no,cellular,17,apr,65,1,333,1,failure,no
59,blue-collar,married,primary,no,100.5,no,yes,cellular,13,aug,269,4,-1,0,unknown,no
79,retired,divorced,secondary,no,6858.0,no,no,cellular,27,jan,185,2,92,3,success,no
46,blue-collar,married,secondary,no,2088.0,no,yes,cellular,17,nov,231,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,181.5,yes,yes,cellular,6,feb,168,1,212,2,failure,no
69,housemaid,married,secondary,no,0.0,no,no,telephone,7,aug,107,2,63,1,failure,no
43,technician,single,secondary,no,1215.0,yes,no,unknown,27,may,133,1,-1,0,unknown,no
57,retired,married,secondary,no,1590.0,yes,no,unknown,6,jun,83,3,-1,0,unknown,no
46,technician,single,tertiary,no,295.5,no,no,cellular,30,apr,260,1,-1,0,unknown,yes
45,admin.,single,secondary,no,481.5,no,no,cellular,21,jul,143,1,412,3,other,yes
34,student,single,secondary,no,6189.0,no,no,cellular,5,apr,907,4,185,7,failure,yes
53,services,married,primary,no,3835.5,yes,no,telephone,15,oct,166,3,183,5,success,yes
66,blue-collar,married,secondary,no,0.0,no,no,cellular,19,aug,432,15,-1,0,unknown,no
52,retired,married,secondary,no,0.0,no,no,cellular,30,jul,351,2,-1,0,unknown,no
61,technician,married,secondary,no,328.5,no,no,telephone,18,aug,63,2,-1,0,unknown,no
69,entrepreneur,married,tertiary,no,1057.5,yes,no,unknown,20,may,446,2,-1,0,unknown,no
43,retired,married,tertiary,no,0.0,yes,no,unknown,6,may,290,1,-1,0,unknown,no
65,management,married,secondary,no,0.0,yes,no,unknown,13,may,309,2,-1,0,unknown,no
51,management,single,tertiary,no,0.0,no,no,cellular,31,jul,24,4,-1,0,unknown,no
60,retired,married,secondary,no,2251.5,no,no,cellular,21,aug,946,4,-1,0,unknown,yes
39,student,single,tertiary,no,369.0,no,no,cellular,3,feb,269,1,-1,0,unknown,no
39,unemployed,single,tertiary,no,10.5,no,no,cellular,6,may,51,1,179,1,failure,no
76,retired,married,secondary,no,880.5,no,no,cellular,12,may,457,2,392,2,success,yes
57,blue-collar,married,primary,no,277.5,no,no,cellular,15,jul,116,5,-1,0,unknown,no
30,student,single,unknown,no,1243.5,no,no,cellular,27,jan,196,3,202,2,success,yes
50,technician,married,secondary,no,12804.0,yes,yes,cellular,14,may,487,2,-1,0,unknown,no
44,technician,married,secondary,no,390.0,yes,no,cellular,17,apr,20,2,238,2,failure,no
52,retired,married,secondary,no,999.0,yes,no,unknown,15,may,202,3,-1,0,unknown,no
43,blue-collar,single,secondary,no,114.0,yes,no,unknown,4,jun,1141,4,-1,0,unknown,yes
53,retired,married,secondary,no,703.5,no,yes,cellular,20,aug,89,2,-1,0,unknown,no
54,unemployed,married,secondary,no,1092.0,yes,no,unknown,14,may,21,11,-1,0,unknown,no
55,blue-collar,married,primary,no,3192.0,yes,no,unknown,19,may,149,4,-1,0,unknown,no
65,admin.,married,secondary,no,2493.0,no,no,cellular,4,jun,94,2,-1,0,unknown,yes
44,services,married,primary,no,46.5,no,yes,cellular,9,jul,53,3,-1,0,unknown,no
41,housemaid,married,primary,no,-276.0,yes,no,cellular,24,jul,326,1,-1,0,unknown,no
53,self-employed,married,primary,yes,577.5,no,no,cellular,6,aug,359,2,-1,0,unknown,no
36,technician,single,secondary,no,2763.0,yes,yes,cellular,22,jul,611,1,-1,0,unknown,no
42,technician,single,secondary,no,205.5,no,no,cellular,20,nov,302,4,-1,0,unknown,no
50,retired,married,secondary,no,610.5,yes,no,unknown,7,may,502,1,-1,0,unknown,no
41,management,married,tertiary,no,3592.5,no,no,cellular,27,apr,218,1,-1,0,unknown,no
47,unemployed,married,secondary,no,120.0,no,no,cellular,3,feb,248,2,-1,0,unknown,no
50,admin.,married,secondary,no,330.0,yes,no,unknown,30,jun,69,3,-1,0,unknown,no
42,admin.,married,secondary,no,1108.5,yes,yes,unknown,28,may,153,3,-1,0,unknown,no
48,blue-collar,divorced,secondary,no,4497.0,yes,no,unknown,11,jun,91,1,-1,0,unknown,no
59,housemaid,married,secondary,no,373.5,yes,no,cellular,21,nov,450,1,-1,0,unknown,no
40,technician,single,secondary,no,336.0,yes,no,cellular,8,aug,298,2,-1,0,unknown,no
80,retired,married,secondary,no,6.0,no,no,cellular,21,may,122,1,85,9,failure,no
43,technician,married,tertiary,no,10264.5,no,no,cellular,20,nov,755,1,100,10,other,yes
45,unemployed,single,secondary,no,3174.0,yes,no,cellular,13,may,409,2,-1,0,unknown,no
38,retired,married,secondary,no,1233.0,yes,no,unknown,6,jun,209,18,-1,0,unknown,no
36,blue-collar,single,secondary,no,3.0,yes,no,unknown,30,may,170,4,-1,0,unknown,no
59,management,divorced,tertiary,no,150.0,yes,yes,cellular,18,jul,156,3,-1,0,unknown,no
55,technician,married,secondary,no,2509.5,no,no,cellular,23,oct,76,1,-1,0,unknown,no
46,student,single,tertiary,no,193.5,no,no,cellular,28,jan,918,1,93,1,success,yes
69,entrepreneur,married,secondary,no,333.0,no,no,cellular,18,nov,97,1,-1,0,unknown,no
41,services,married,secondary,no,1750.5,yes,yes,cellular,20,nov,279,1,-1,0,unknown,no
41,technician,single,secondary,no,1197.0,no,no,telephone,26,aug,66,10,-1,0,unknown,no
40,technician,single,tertiary,no,145.5,no,no,cellular,4,aug,417,1,-1,0,unknown,no
46,technician,married,secondary,no,6919.5,no,no,cellular,2,apr,320,1,134,2,failure,no
52,retired,divorced,primary,no,154.5,yes,no,cellular,6,feb,170,1,-1,0,unknown,no
44,technician,divorced,secondary,no,204.0,yes,no,cellular,8,may,136,2,-1,0,unknown,no
46,unemployed,married,secondary,no,534.0,no,no,cellular,8,jul,361,1,-1,0,unknown,no
43,management,married,tertiary,no,4116.0,yes,no,telephone,19,nov,103,1,-1,0,unknown,no
47,management,single,tertiary,no,10446.0,no,no,cellular,19,nov,223,3,-1,0,unknown,no
69,admin.,married,secondary,no,-594.0,yes,no,unknown,26,may,204,1,-1,0,unknown,no
59,housemaid,married,primary,no,651.0,yes,yes,unknown,18,jun,272,3,-1,0,unknown,no
63,services,divorced,primary,no,219.0,yes,no,cellular,14,may,149,1,370,1,failure,no
74,retired,married,secondary,no,7180.5,no,no,cellular,28,apr,392,1,182,1,success,yes
49,admin.,divorced,secondary,no,10.5,yes,no,cellular,2,feb,550,1,-1,0,unknown,no
41,technician,married,secondary,no,256.5,no,no,cellular,27,aug,81,3,-1,0,unknown,no
40,management,single,tertiary,no,11682.0,no,no,cellular,6,aug,391,4,-1,0,unknown,no
50,entrepreneur,divorced,secondary,no,301.5,yes,no,cellular,9,feb,25,2,-1,0,unknown,no
39,admin.,married,secondary,no,451.5,yes,no,unknown,2,jun,150,5,-1,0,unknown,no
64,technician,married,tertiary,no,1314.0,no,no,cellular,27,oct,269,3,541,3,success,yes
70,admin.,married,secondary,no,-666.0,no,yes,cellular,16,jul,227,1,-1,0,unknown,no
44,management,divorced,tertiary,no,1759.5,no,yes,cellular,18,jul,93,1,-1,0,unknown,no
41,management,single,secondary,no,3475.5,no,no,cellular,16,apr,87,2,-1,0,unknown,no
62,retired,married,secondary,no,1417.5,no,no,unknown,20,jun,16,8,-1,0,unknown,no
63,self-employed,married,tertiary,no,2508.0,no,no,cellular,23,jul,438,1,-1,0,unknown,no
69,management,married,tertiary,no,5101.5,no,no,cellular,2,feb,111,1,-1,0,unknown,no
50,retired,married,secondary,no,-90.0,yes,no,cellular,21,jul,250,1,-1,0,unknown,no
82,retired,married,secondary,no,1209.0,no,no,cellular,19,oct,169,1,-1,0,unknown,no
55,management,married,tertiary,no,15.0,no,no,cellular,26,aug,133,7,-1,0,unknown,no
68,blue-collar,married,primary,no,4.5,no,yes,telephone,29,jul,55,16,-1,0,unknown,no
47,technician,married,tertiary,no,6894.0,yes,no,cellular,7,may,218,2,211,4,success,no
43,admin.,married,tertiary,no,960.0,no,no,cellular,24,jul,318,1,-1,0,unknown,no
52,services,single,secondary,no,1257.0,yes,no,cellular,19,nov,266,2,-1,0,unknown,no
63,blue-collar,married,secondary,no,30.0,no,no,cellular,19,aug,106,7,-1,0,unknown,no
33,retired,married,secondary,no,-28.5,yes,no,unknown,20,jun,13,10,-1,0,unknown,no
51,retired,married,secondary,no,0.0,no,no,cellular,31,jul,83,2,-1,0,unknown,no
57,admin.,divorced,secondary,no,1708.5,yes,no,cellular,11,jul,106,2,-1,0,unknown,no
45,retired,divorced,secondary,no,-199.5,yes,no,cellular,15,may,160,2,-1,0,unknown,no
36,retired,single,tertiary,no,115.5,no,no,cellular,26,apr,175,1,-1,0,unknown,yes
65,services,married,secondary,no,3180.0,no,no,cellular,11,aug,236,3,-1,0,unknown,no
46,management,divorced,tertiary,no,2014.5,yes,yes,unknown,16,may,73,1,-1,0,unknown,no
42,technician,married,tertiary,no,0.0,yes,no,cellular,19,nov,231,4,-1,0,unknown,no
69,technician,married,secondary,no,388.5,no,no,cellular,18,mar,224,1,-1,0,unknown,yes
44,retired,single,secondary,no,1269.0,yes,no,cellular,17,apr,758,2,-1,0,unknown,no
49,unemployed,married,tertiary,no,793.5,yes,yes,cellular,21,nov,673,1,-1,0,unknown,no
52,retired,married,primary,no,0.0,yes,no,cellular,17,jul,71,1,-1,0,unknown,no
41,admin.,single,secondary,no,760.5,yes,no,cellular,13,may,65,2,299,3,other,no
46,services,divorced,secondary,no,3585.0,yes,no,cellular,19,nov,400,1,-1,0,unknown,no
37,blue-collar,single,secondary,no,0.0,yes,no,unknown,7,may,191,4,-1,0,unknown,no
65,blue-collar,married,primary,no,1651.5,no,no,unknown,18,jun,744,3,-1,0,unknown,no
57,retired,married,secondary,no,19267.5,yes,no,unknown,18,nov,117,1,-1,0,unknown,no
40,services,married,secondary,no,1522.5,yes,no,cellular,30,jul,11,8,-1,0,unknown,no
59,retired,married,secondary,no,2148.0,yes,yes,cellular,18,nov,1014,3,-1,0,unknown,no
50,technician,married,secondary,no,1903.5,yes,no,cellular,17,nov,353,1,172,1,failure,no
44,blue-collar,married,primary,no,10077.0,no,no,cellular,13,jan,278,4,97,1,other,no
42,admin.,single,secondary,no,849.0,yes,no,cellular,29,jan,61,1,-1,0,unknown,no
52,technician,divorced,secondary,no,-420.0,yes,no,unknown,26,may,258,1,-1,0,unknown,no
44,blue-collar,single,primary,no,369.0,no,no,unknown,3,jun,81,5,-1,0,unknown,no
38,admin.,single,unknown,no,1096.5,yes,no,unknown,5,jun,718,13,-1,0,unknown,no
35,entrepreneur,single,primary,no,-97.5,yes,no,unknown,28,may,129,2,-1,0,unknown,no
43,services,married,tertiary,no,895.5,no,no,cellular,4,feb,134,1,-1,0,unknown,no
71,entrepreneur,divorced,secondary,no,553.5,no,no,unknown,18,jun,82,1,-1,0,unknown,no
44,admin.,married,secondary,no,706.5,yes,no,cellular,8,may,146,3,340,2,failure,no
50,management,married,tertiary,no,11670.0,no,no,telephone,4,may,364,1,355,1,other,no
